timestamp,value
1613117443.346, 3342974976
1613117463.346, 3342688256
1613117483.346, 3342725120
1613117503.346, 3342757888
1613117523.346, 3342811136
1613117543.346, 3343024128
1613117563.346, 3342831616
1613117583.346, 3342901248
1613117603.346, 3342901248
1613117623.346, 3342938112
1613117643.346, 3342888960
1613117663.346, 3342893056
1613117683.346, 3342925824
1613117703.346, 3342766080
1613117723.346, 3342802944
1613117743.346, 3342835712
1613117763.346, 3342872576
1613117783.346, 3341619200
1613117803.346, 3342458880
1613117823.346, 3342655488
1613117843.346, 3342688256
1613117863.346, 3342725120
1613117883.346, 3342790656
1613117903.346, 3342794752
1613117923.346, 3341217792
1613117943.346, 3342573568
1613117963.346, 3342610432
1613117983.346, 3342610432
1613118003.346, 3342680064
1613118023.346, 3342680064
1613118043.346, 3342651392
1613118063.346, 3342688256
1613118083.346, 3342721024
1613118103.346, 3342757888
1613118123.346, 3342790656
1613118143.346, 3342827520
1613118163.346, 3342663680
1613118183.346, 3342700544
1613118203.346, 3342737408
1613118223.346, 3342770176
1613118243.346, 3342807040
1613118263.346, 3342807040
1613118283.346, 3342843904
1613118303.346, 3342630912
1613118323.346, 3342663680
1613118343.346, 3342663680
1613118363.346, 3341541376
1613118383.346, 3341160448
1613118403.346, 3341234176
1613118423.346, 3342626816
1613118443.346, 3342630912
1613118463.346, 3342696448
1613118483.346, 3342766080
1613118503.346, 3342733312
1613118523.346, 3342508032
1613118543.346, 3342581760
1613118563.346, 3342614528
1613118583.346, 3341266944
1613118603.346, 3342589952
1613118623.346, 3341213696
1613118643.346, 3341406208
1613118663.346, 3342483456
1613118683.346, 3342516224
1613118703.346, 3340492800
1613118723.346, 3342622720
1613118743.346, 3342663680
1613118763.346, 3342700544
1613118783.346, 3342802944
1613118803.346, 3341225984
1613118823.346, 3342741504
1613118843.346, 3342778368
1613118863.346, 3342725120
1613118883.346, 3342688256
1613118903.346, 3342888960
1613118923.346, 3341668352
1613118943.346, 3342868480
1613118963.346, 3342745600
1613118983.346, 3342815232
1613119003.346, 3342725120
1613119023.346, 3342794752
1613119043.346, 3341221888
1613119063.346, 3342794752
1613119083.346, 3342737408
1613119103.346, 3342774272
1613119123.346, 3342807040
1613119143.346, 3340619776
1613119163.346, 3342659584
1613119183.346, 3342696448
1613119203.346, 3342569472
1613119223.346, 3342475264
1613119243.346, 3341385728
1613119263.346, 3342741504
1613119283.346, 3339755520
1613119303.346, 3342618624
1613119323.346, 3342721024
1613119343.346, 3342757888
1613119363.346, 3342471168
1613119383.346, 3342708736
1613119403.346, 3342741504
1613119423.346, 3342778368
1613119443.346, 3342598144
1613119463.346, 3342565376
1613119483.346, 3342635008
1613119503.346, 3342708736
1613119523.346, 3342516224
1613119543.346, 3341676544
1613119563.346, 3342692352
1613119583.346, 3342696448
1613119603.346, 3342565376
1613119623.346, 3341729792
1613119643.346, 3342671872
1613119663.346, 3342102528
1613119683.346, 3339571200
1613119703.346, 3342622720
1613119723.346, 3342663680
1613119743.346, 3341754368
1613119763.346, 3342569472
1613119783.346, 3342602240
1613119803.346, 3341914112
1613119823.346, 3342614528
1613119843.346, 3342589952
1613119863.346, 3341500416
1613119883.346, 3342663680
1613119903.346, 3342827520
1613119923.346, 3342573568
1613119943.346, 3341352960
1613119963.346, 3342708736
1613119983.346, 3342680064
1613120003.346, 3342721024
1613120023.346, 3342753792
1613120043.346, 3342823424
1613120063.346, 3342540800
1613120083.346, 3342639104
1613120103.346, 3342712832
1613120123.346, 3342585856
1613120143.346, 3342622720
1613120163.346, 3342692352
1613120183.346, 3342757888
1613120203.346, 3341180928
1613120223.346, 3341266944
1613120243.346, 3341017088
1613120263.346, 3341082624
1613120283.346, 3342536704
1613120303.346, 3342573568
1613120323.346, 3342708736
1613120343.346, 3342778368
1613120363.346, 3342811136
1613120383.346, 3341406208
1613120403.346, 3342667776
1613120423.346, 3340128256
1613120443.346, 3342544896
1613120463.346, 3342548992
1613120483.346, 3342655488
1613120503.346, 3342655488
1613120523.346, 3342594048
1613120543.346, 3342663680
1613120563.346, 3342733312
1613120583.346, 3342643200
1613120603.346, 3342675968
1613120623.346, 3342618624
1613120643.346, 3342491648
1613120663.346, 3342532608
1613120683.346, 3342602240
1613120703.346, 3341856768
1613120723.346, 3342675968
1613120743.346, 3342708736
1613120763.346, 3342688256
1613120783.346, 3342524416
1613120803.346, 3342594048
1613120823.346, 3341156352
1613120843.346, 3341385728
1613120863.346, 3340697600
1613120883.346, 3342753792
1613120903.346, 3342790656
1613120923.346, 3342532608
1613120943.346, 3342733312
1613120963.346, 3342778368
1613120983.346, 3342745600
1613121003.346, 3337715712
1613121023.346, 3341443072
1613121043.346, 3342569472
1613121063.346, 3342704640
1613121083.346, 3342778368
1613121103.346, 3342749696
1613121123.346, 3341434880
1613121143.346, 3342725120
1613121163.346, 3342626816
1613121183.346, 3342700544
1613121203.346, 3342774272
1613121223.346, 3342807040
1613121243.346, 3342680064
1613121263.346, 3342786560
1613121283.346, 3342503936
1613121303.346, 3342700544
1613121323.346, 3342807040
1613121343.346, 3342811136
1613121363.346, 3342589952
1613121383.346, 3342626816
1613121403.346, 3342659584
1613121423.346, 3342696448
1613121443.346, 3342503936
1613121463.346, 3342536704
1613121483.346, 3341484032
1613121503.346, 3342680064
1613121523.346, 3342520320
1613121543.346, 3341811712
1613121563.346, 3342827520
1613121583.346, 3342761984
1613121603.346, 3341856768
1613121623.346, 3342671872
1613121643.346, 3342741504
1613121663.346, 3342614528
1613121683.346, 3342651392
1613121703.346, 3342651392
1613121723.346, 3342757888
1613121743.346, 3340021760
1613121763.346, 3342671872
1613121783.346, 3342733312
1613121803.346, 3342774272
1613121823.346, 3342610432
1613121843.346, 3342716928
1613121863.346, 3342721024
1613121883.346, 3341537280
1613121903.346, 3341795328
1613121923.346, 3342733312
1613121943.346, 3342770176
1613121963.346, 3342675968
1613121983.346, 3342708736
1613122003.346, 3342786560
1613122023.346, 3342856192
1613122043.346, 3341914112
1613122063.346, 3342725120
1613122083.346, 3342827520
1613122103.346, 3342708736
1613122123.346, 3342741504
1613122143.346, 3342778368
1613122163.346, 3341275136
1613122183.346, 3342528512
1613122203.346, 3342737408
1613122223.346, 3342737408
1613122243.346, 3342577664
1613122263.346, 3341864960
1613122283.346, 3342721024
1613122303.346, 3342753792
1613122323.346, 3342626816
1613122343.346, 3342667776
1613122363.346, 3342733312
1613122383.346, 3342770176
1613122403.346, 3342643200
1613122423.346, 3342716928
1613122443.346, 3342786560
1613122463.346, 3342819328
1613122483.346, 3342659584
1613122503.346, 3342729216
1613122523.346, 3342675968
1613122543.346, 3342835712
1613122563.346, 3342708736
1613122583.346, 3342745600
1613122603.346, 3342888960
1613122623.346, 3341754368
1613122643.346, 3341316096
1613122663.346, 3342798848
1613122683.346, 3342868480
1613122703.346, 3342512128
1613122723.346, 3341426688
1613122743.346, 3341697024
1613122763.346, 3340644352
1613122783.346, 3339964416
1613122803.346, 3342647296
1613122823.346, 3342721024
1613122843.346, 3342721024
1613122863.346, 3342598144
1613122883.346, 3340869632
1613122903.346, 3342700544
1613122923.346, 3341033472
1613122943.346, 3342479360
1613122963.346, 3342548992
1613122983.346, 3342622720
1613123003.346, 3342659584
1613123023.346, 3342462976
1613123043.346, 3341787136
1613123063.346, 3342708736
1613123083.346, 3341733888
1613123103.346, 3341737984
1613123123.346, 3341299712
1613123143.346, 3341971456
1613123163.346, 3342487552
1613123183.346, 3342495744
1613123203.346, 3342528512
1613123223.346, 3342602240
1613123243.346, 3340103680
1613123263.346, 3342512128
1613123283.346, 3342651392
1613123303.346, 3342655488
1613123323.346, 3342364672
1613123343.346, 3341189120
1613123363.346, 3339337728
1613123383.346, 3342544896
1613123403.346, 3341201408
1613123423.346, 3342553088
1613123443.346, 3341946880
1613123463.346, 3341602816
1613123483.346, 3341639680
1613123503.346, 3340419072
1613123523.346, 3340673024
1613123543.346, 3341615104
1613123563.346, 3342675968
1613123583.346, 3342659584
1613123603.346, 3342495744
1613123623.346, 3342659584
1613123643.346, 3341950976
1613123663.346, 3342802944
1613123683.346, 3342639104
1613123703.346, 3341135872
1613123723.346, 3341459456
1613123743.346, 3342778368
1613123763.346, 3340222464
1613123783.346, 3341692928
1613123803.346, 3341733888
1613123823.346, 3342684160
1613123843.346, 3342716928
1613123863.346, 3342753792
1613123883.346, 3342741504
1613123903.346, 3342749696
1613123923.346, 3341627392
1613123943.346, 3342610432
1613123963.346, 3342647296
1613123983.346, 3342680064
1613124003.346, 3342684160
1613124023.346, 3341938688
1613124043.346, 3341754368
1613124063.346, 3342639104
1613124083.346, 3342712832
1613124103.346, 3342782464
1613124123.346, 3342651392
1613124143.346, 3342721024
1613124163.346, 3342757888
1613124183.346, 3342540800
1613124203.346, 3342577664
1613124223.346, 3342643200
1613124243.346, 3342520320
1613124263.346, 3342544896
1613124283.346, 3342749696
1613124303.346, 3342786560
1613124323.346, 3342659584
1613124343.346, 3342606336
1613124363.346, 3342831616
1613124383.346, 3342868480
1613124403.346, 3342581760
1613124423.346, 3342618624
1613124443.346, 3342659584
1613124463.346, 3342561280
1613124483.346, 3342598144
1613124503.346, 3340283904
1613124523.346, 3342577664
1613124543.346, 3342614528
1613124563.346, 3342675968
1613124583.346, 3342684160
1613124603.346, 3342753792
1613124623.346, 3342594048
1613124643.346, 3342626816
1613124663.346, 3341103104
1613124683.346, 3342807040
1613124703.346, 3342610432
1613124723.346, 3341393920
1613124743.346, 3342585856
1613124763.346, 3342749696
1613124783.346, 3341844480
1613124803.346, 3342655488
1613124823.346, 3342655488
1613124843.346, 3342635008
1613124863.346, 3342635008
1613124883.346, 3341086720
1613124903.346, 3342585856
1613124923.346, 3342622720
1613124943.346, 3342655488
1613124963.346, 3342725120
1613124983.346, 3342553088
1613125003.346, 3342598144
1613125023.346, 3342671872
1613125043.346, 3342671872
1613125063.346, 3342704640
1613125083.346, 3342614528
1613125103.346, 3341873152
1613125123.346, 3342716928
1613125143.346, 3342753792
1613125163.346, 3342557184
1613125183.346, 3342594048
1613125203.346, 3342581760
1613125223.346, 3342614528
1613125243.346, 3342483456
1613125263.346, 3342520320
1613125283.346, 3342553088
1613125303.346, 3342585856
1613125323.346, 3342688256
1613125343.346, 3341062144
1613125363.346, 3342475264
1613125383.346, 3342671872
1613125403.346, 3342577664
1613125423.346, 3342422016
1613125443.346, 3342557184
1613125463.346, 3342524416
1613125483.346, 3342721024
1613125503.346, 3342503936
1613125523.346, 3342540800
1613125543.346, 3342700544
1613125563.346, 3342737408
1613125583.346, 3342647296
1613125603.346, 3342680064
1613125623.346, 3341807616
1613125643.346, 3342622720
1613125663.346, 3341373440
1613125683.346, 3342663680
1613125703.346, 3342663680
1613125723.346, 3342606336
1613125743.346, 3342671872
1613125763.346, 3341676544
1613125783.346, 3342548992
1613125803.346, 3342589952
1613125823.346, 3342659584
1613125843.346, 3342696448
1613125863.346, 3342733312
1613125883.346, 3342569472
1613125903.346, 3342639104
1613125923.346, 3342708736
1613125943.346, 3342745600
1613125963.346, 3342782464
1613125983.346, 3342622720
1613126003.346, 3341246464
1613126023.346, 3342729216
1613126043.346, 3342544896
1613126063.346, 3342548992
1613126083.346, 3342581760
1613126103.346, 3342495744
1613126123.346, 3342528512
1613126143.346, 3342442496
1613126163.346, 3341324288
1613126183.346, 3341266944
1613126203.346, 3342454784
1613126223.346, 3341742080
1613126243.346, 3342495744
1613126263.346, 3342655488
1613126283.346, 3342438400
1613126303.346, 3342475264
1613126323.346, 3342475264
1613126343.346, 3342544896
1613126363.346, 3342704640
1613126383.346, 3342741504
1613126403.346, 3342782464
1613126423.346, 3342815232
1613126443.346, 3342721024
1613126463.346, 3341889536
1613126483.346, 3342610432
1613126503.346, 3342610432
1613126523.346, 3342516224
1613126543.346, 3342426112
1613126563.346, 3342622720
1613126583.346, 3342725120
1613126603.346, 3341979648
1613126623.346, 3342602240
1613126643.346, 3341893632
1613126663.346, 3342684160
